//**************Start***************
CenterX: -2|| CenterY: 9|| Mode: 45
17/6/2564 || 21:14:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:14:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:14:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:14:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:14:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:14:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:14:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:14:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:14:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:14:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:14:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:14:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:14:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:14:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:14:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:14:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:14:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:15:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:16:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:17:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:18:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:19:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:20:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:21:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 21:22:45|| AngleX: 0, AngleY: 8 
