//**************Start***************
CenterX: -2|| CenterY: 9|| Mode: 45
18/6/2564 || 2:7:44|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:7:45|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:7:46|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:7:47|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:7:48|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:7:49|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:7:51|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:7:52|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:7:53|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:7:54|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:7:55|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:7:56|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:7:57|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:7:59|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:0|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:1|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:2|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:3|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:4|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:5|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:7|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:8|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:9|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:10|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:11|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:12|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:13|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:15|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:16|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:17|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:18|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:19|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:20|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:22|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:23|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:24|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:25|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:26|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:27|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:28|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:30|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:31|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:32|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:33|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:34|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:35|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:36|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:38|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:39|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:40|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:41|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:42|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:43|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:44|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:46|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:47|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:48|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:49|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:50|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:51|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:52|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:54|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:55|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:56|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:57|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:58|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:8:59|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:0|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:2|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:3|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:4|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:5|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:6|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:7|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:9|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:10|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:11|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:12|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:13|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:14|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:15|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:17|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:18|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:19|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:20|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:21|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:22|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:23|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:25|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:26|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:27|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:28|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:29|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:30|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:31|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:33|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:34|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:35|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:36|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:37|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:38|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:39|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:41|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:42|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:43|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:44|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:45|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:46|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:47|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:49|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:50|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:51|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:52|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:53|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:54|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:55|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:57|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:58|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:9:59|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:0|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:1|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:2|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:4|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:5|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:6|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:7|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:8|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:9|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:10|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:12|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:13|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:14|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:15|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:16|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:17|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:18|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:20|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:21|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:22|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:23|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:24|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:25|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:26|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:28|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:29|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:30|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:31|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:32|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:33|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:34|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:36|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:37|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:38|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:39|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:40|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:41|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:43|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:44|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:45|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:46|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:47|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:48|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:49|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:51|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:52|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:53|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:54|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:55|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:56|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:57|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:10:59|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:0|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:1|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:2|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:3|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:4|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:5|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:7|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:8|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:9|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:10|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:11|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:12|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:13|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:15|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:16|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:17|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:18|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:19|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:20|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:22|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:23|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:24|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:25|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:26|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:27|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:28|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:30|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:31|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:32|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:33|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:34|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:35|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:36|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:38|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:39|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:40|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:41|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:42|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:43|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:44|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:46|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:47|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:48|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:49|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:50|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:51|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:52|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:54|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:55|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:56|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:57|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:58|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:11:59|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:0|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:2|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:3|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:4|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:5|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:6|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:7|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:8|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:10|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:11|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:12|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:13|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:14|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:15|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:17|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:18|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:19|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:20|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:21|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:22|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:23|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:25|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:26|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:27|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:28|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:29|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:30|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:31|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:33|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:34|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:35|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:36|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:37|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:38|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:39|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:41|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:42|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:43|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:44|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:45|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:46|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:47|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:49|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:50|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:51|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:52|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:53|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:54|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:55|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:57|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:58|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:12:59|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:0|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:1|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:2|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:4|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:5|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:6|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:7|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:8|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:9|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:10|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:12|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:13|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:14|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:15|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:16|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:17|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:18|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:20|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:21|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:22|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:23|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:24|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:25|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:26|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:28|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:29|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:30|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:31|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:32|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:33|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:34|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:36|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:37|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:38|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:39|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:40|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:41|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:42|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:44|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:45|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:46|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:47|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:48|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:49|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:50|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:52|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:53|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:54|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:55|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:56|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:57|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:13:59|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:0|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:1|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:2|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:3|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:4|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:5|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:7|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:8|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:9|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:10|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:11|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:12|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:13|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:15|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:16|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:17|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:18|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:19|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:20|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:21|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:23|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:24|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:25|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:26|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:27|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:28|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:29|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:31|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:32|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:33|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:34|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:35|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:36|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:37|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:39|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:40|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:41|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:42|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:43|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:44|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:45|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:47|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:48|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:49|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:50|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:51|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:52|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:53|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:55|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:56|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:57|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:58|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:14:59|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:0|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:2|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:3|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:4|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:5|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:6|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:7|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:8|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:10|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:11|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:12|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:13|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:14|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:15|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:16|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:18|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:19|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:20|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:21|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:22|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:23|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:24|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:26|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:27|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:28|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:29|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:30|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:31|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:32|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:34|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:35|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:36|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:37|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:38|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:39|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:40|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:42|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:43|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:44|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:45|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:46|| AngleX: 0, AngleY: 8 
18/6/2564 || 2:15:47|| AngleX: 0, AngleY: 8 
